IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.214.231,2053,2053,TRUE,SIN,Asia Pacific,Singapore,83,9.86
47.236.202.91,2083,2083,TRUE,SIN,Asia Pacific,Singapore,63,9.85
47.245.86.230,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,9.85
8.210.151.69,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,67,9.85
8.219.178.101,2096,2096,TRUE,SIN,Asia Pacific,Singapore,205,9.85
8.219.220.88,8443,8443,TRUE,SIN,Asia Pacific,Singapore,109,9.85
8.222.144.117,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,9.85
47.236.144.48,80,80,FALSE,SIN,Asia Pacific,Singapore,27,9.84
8.219.0.162,2083,2083,TRUE,SIN,Asia Pacific,Singapore,87,9.84
8.219.102.252,2087,2087,TRUE,SIN,Asia Pacific,Singapore,43,9.84
8.219.78.1,8443,8443,TRUE,SIN,Asia Pacific,Singapore,105,9.84
47.236.171.205,2053,2053,TRUE,SIN,Asia Pacific,Singapore,88,9.83
47.236.254.120,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,9.83
8.219.242.208,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,9.83
8.222.144.50,2083,2083,TRUE,SIN,Asia Pacific,Singapore,82,9.83
8.222.162.45,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,9.83
8.222.226.15,443,443,TRUE,SIN,Asia Pacific,Singapore,97,9.83
8.219.139.13,8443,8443,TRUE,SIN,Asia Pacific,Singapore,31,9.82
8.219.197.111,80,80,FALSE,SIN,Asia Pacific,Singapore,9,9.82
47.236.146.249,2053,2053,TRUE,SIN,Asia Pacific,Singapore,100,9.81
47.236.165.25,2087,2087,TRUE,SIN,Asia Pacific,Singapore,103,9.81
47.236.172.95,2096,2096,TRUE,SIN,Asia Pacific,Singapore,71,9.81
47.242.79.71,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,114,9.81
8.217.251.62,443,443,TRUE,HKG,Asia Pacific,Hong Kong,55,9.81
8.219.163.195,2095,2095,FALSE,SIN,Asia Pacific,Singapore,25,9.81
8.219.3.53,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,9.81
8.222.214.13,8443,8443,TRUE,SIN,Asia Pacific,Singapore,41,9.81
8.222.254.91,2096,2096,TRUE,SIN,Asia Pacific,Singapore,89,9.81
8.222.255.15,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,9.81
47.236.116.182,2083,2083,TRUE,SIN,Asia Pacific,Singapore,101,9.8
8.219.11.158,2053,2053,TRUE,SIN,Asia Pacific,Singapore,54,9.8
8.219.42.72,2083,2083,TRUE,SIN,Asia Pacific,Singapore,128,9.8
8.222.140.87,2087,2087,TRUE,SIN,Asia Pacific,Singapore,76,9.8
47.236.123.133,80,80,FALSE,SIN,Asia Pacific,Singapore,32,9.79
47.236.144.156,8443,8443,TRUE,SIN,Asia Pacific,Singapore,217,9.79
8.218.3.12,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,90,9.79
8.219.177.205,8880,8880,FALSE,SIN,Asia Pacific,Singapore,27,9.79
8.219.5.10,2087,2087,TRUE,SIN,Asia Pacific,Singapore,41,9.79
8.219.60.54,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,9.79
8.222.183.242,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,9.79
47.76.80.72,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,65,9.78
8.219.170.232,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,9.78
8.219.250.239,80,80,FALSE,SIN,Asia Pacific,Singapore,93,9.78
8.218.146.204,443,443,TRUE,HKG,Asia Pacific,Hong Kong,70,9.77
8.219.193.22,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,9.77
8.222.152.165,443,443,TRUE,SIN,Asia Pacific,Singapore,109,9.77
47.236.144.156,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,9.76
8.218.2.181,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,40,9.76
8.219.141.174,2087,2087,TRUE,SIN,Asia Pacific,Singapore,50,9.76
8.219.201.174,2096,2096,TRUE,SIN,Asia Pacific,Singapore,168,9.76
8.222.187.4,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,9.76
47.236.117.48,2096,2096,TRUE,SIN,Asia Pacific,Singapore,69,9.75
8.217.85.14,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,43,9.75
8.219.107.199,2087,2087,TRUE,SIN,Asia Pacific,Singapore,33,9.74
8.222.219.34,2052,2052,FALSE,SIN,Asia Pacific,Singapore,26,9.74
8.222.253.235,2052,2052,FALSE,SIN,Asia Pacific,Singapore,7,9.74
47.236.75.113,2087,2087,TRUE,SIN,Asia Pacific,Singapore,202,9.73
8.217.85.14,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,9.73
8.219.198.34,2087,2087,TRUE,SIN,Asia Pacific,Singapore,126,9.73
47.236.130.95,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,9.72
47.76.32.108,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,76,9.72
47.236.146.249,2086,2086,FALSE,SIN,Asia Pacific,Singapore,23,9.71
47.236.254.120,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,9.71
8.219.242.208,2096,2096,TRUE,SIN,Asia Pacific,Singapore,128,9.71
47.74.7.51,80,80,FALSE,NRT,Asia Pacific,Tokyo,87,9.7
8.219.177.205,8443,8443,TRUE,SIN,Asia Pacific,Singapore,64,9.7
8.219.206.53,443,443,TRUE,SIN,Asia Pacific,Singapore,10,9.7
8.219.245.187,8443,8443,TRUE,SIN,Asia Pacific,Singapore,157,9.7
47.236.144.156,2095,2095,FALSE,SIN,Asia Pacific,Singapore,46,9.69
8.219.179.34,8080,8080,FALSE,SIN,Asia Pacific,Singapore,7,9.69
8.222.226.15,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,9.69
47.236.254.120,2087,2087,TRUE,SIN,Asia Pacific,Singapore,66,9.68
47.74.46.84,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,145,9.68
8.219.106.156,2087,2087,TRUE,SIN,Asia Pacific,Singapore,75,9.68
8.219.238.145,80,80,FALSE,SIN,Asia Pacific,Singapore,22,9.68
47.236.121.7,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,9.67
8.219.248.47,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,9.67
8.222.134.170,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,9.67
8.222.213.221,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,9.67
8.222.221.86,2095,2095,FALSE,SIN,Asia Pacific,Singapore,29,9.67
47.236.168.17,2053,2053,TRUE,SIN,Asia Pacific,Singapore,45,9.66
8.217.91.121,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,42,9.66
8.219.147.58,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,9.66
8.219.157.97,2082,2082,FALSE,SIN,Asia Pacific,Singapore,42,9.66
8.219.170.232,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,9.66
8.219.210.64,2086,2086,FALSE,SIN,Asia Pacific,Singapore,53,9.66
8.219.83.201,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,9.66
8.222.180.242,2082,2082,FALSE,SIN,Asia Pacific,Singapore,45,9.66
8.219.199.220,2086,2086,FALSE,SIN,Asia Pacific,Singapore,62,9.65
47.236.87.246,8880,8880,FALSE,SIN,Asia Pacific,Singapore,23,9.64
8.210.65.1,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,43,9.64
8.219.73.21,8443,8443,TRUE,SIN,Asia Pacific,Singapore,86,9.64
8.219.77.222,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,9.64
8.222.237.131,2052,2052,FALSE,SIN,Asia Pacific,Singapore,9,9.64
47.236.116.182,80,80,FALSE,SIN,Asia Pacific,Singapore,40,9.63
8.219.111.175,2096,2096,TRUE,SIN,Asia Pacific,Singapore,101,9.63
8.219.196.117,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,9.63
8.219.228.157,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,9.63
8.219.237.250,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,9.63
8.222.162.45,2052,2052,FALSE,SIN,Asia Pacific,Singapore,23,9.63
47.236.116.26,2095,2095,FALSE,SIN,Asia Pacific,Singapore,23,9.62
8.218.52.115,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,42,9.62
47.236.168.17,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,9.61
8.219.191.40,80,80,FALSE,SIN,Asia Pacific,Singapore,17,9.61
8.222.174.108,8443,8443,TRUE,SIN,Asia Pacific,Singapore,71,9.61
47.236.174.206,2086,2086,FALSE,SIN,Asia Pacific,Singapore,40,9.6
47.236.97.90,2096,2096,TRUE,SIN,Asia Pacific,Singapore,75,9.6
8.219.106.15,2087,2087,TRUE,SIN,Asia Pacific,Singapore,84,9.6
8.219.215.214,2087,2087,TRUE,SIN,Asia Pacific,Singapore,65,9.6
8.219.40.37,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,9.6
8.219.82.35,8880,8880,FALSE,SIN,Asia Pacific,Singapore,9,9.6
47.236.104.11,80,80,FALSE,SIN,Asia Pacific,Singapore,13,9.59
47.236.172.95,8080,8080,FALSE,SIN,Asia Pacific,Singapore,45,9.59
47.236.180.51,2083,2083,TRUE,SIN,Asia Pacific,Singapore,49,9.59
8.217.250.222,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,38,9.59
8.219.200.145,2095,2095,FALSE,SIN,Asia Pacific,Singapore,24,9.59
8.222.226.15,2096,2096,TRUE,SIN,Asia Pacific,Singapore,54,9.59
8.219.163.195,2053,2053,TRUE,SIN,Asia Pacific,Singapore,59,9.58
8.219.174.213,8443,8443,TRUE,SIN,Asia Pacific,Singapore,160,9.58
8.219.191.40,2086,2086,FALSE,SIN,Asia Pacific,Singapore,35,9.58
8.219.197.111,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,9.58
47.236.169.164,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,9.57
47.242.155.183,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,92,9.57
8.219.206.53,8443,8443,TRUE,SIN,Asia Pacific,Singapore,108,9.57
8.219.6.157,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,9.57
47.236.116.182,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,9.56
47.236.168.17,2083,2083,TRUE,SIN,Asia Pacific,Singapore,71,9.56
8.210.65.1,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,35,9.56
8.219.206.53,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,9.56
8.222.174.108,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,9.56
8.222.180.86,80,80,FALSE,SIN,Asia Pacific,Singapore,52,9.56
8.222.252.150,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,9.56
8.219.191.40,8443,8443,TRUE,SIN,Asia Pacific,Singapore,122,9.55
8.222.134.170,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,9.55
8.222.223.34,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,9.55
8.219.114.201,2053,2053,TRUE,SIN,Asia Pacific,Singapore,73,9.54
8.219.141.174,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,9.54
8.222.136.247,8080,8080,FALSE,SIN,Asia Pacific,Singapore,24,9.54
47.76.32.108,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,59,9.53
8.222.208.38,8443,8443,TRUE,SIN,Asia Pacific,Singapore,100,9.53
8.222.222.64,443,443,TRUE,SIN,Asia Pacific,Singapore,59,9.53
47.236.10.100,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,9.52
47.236.121.23,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,9.52
8.219.111.147,2053,2053,TRUE,SIN,Asia Pacific,Singapore,63,9.52
8.219.179.34,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,9.52
8.219.220.88,2052,2052,FALSE,SIN,Asia Pacific,Singapore,50,9.52
47.236.130.95,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,9.51
47.243.86.79,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,74,9.51
47.76.77.103,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,9.51
8.219.140.229,2087,2087,TRUE,SIN,Asia Pacific,Singapore,84,9.51
8.219.228.186,2096,2096,TRUE,SIN,Asia Pacific,Singapore,101,9.51
8.222.255.15,2053,2053,TRUE,SIN,Asia Pacific,Singapore,66,9.51
8.218.122.55,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,135,9.5
8.219.193.22,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,9.5
8.222.209.223,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,9.5
8.218.105.223,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,43,9.49
8.219.198.139,2083,2083,TRUE,SIN,Asia Pacific,Singapore,116,9.49
8.219.6.157,8443,8443,TRUE,SIN,Asia Pacific,Singapore,95,9.49
8.222.162.45,2086,2086,FALSE,SIN,Asia Pacific,Singapore,23,9.49
47.236.116.182,2096,2096,TRUE,SIN,Asia Pacific,Singapore,103,9.48
8.217.147.230,80,80,FALSE,HKG,Asia Pacific,Hong Kong,36,9.48
8.219.193.202,2083,2083,TRUE,SIN,Asia Pacific,Singapore,164,9.48
8.219.40.37,2083,2083,TRUE,SIN,Asia Pacific,Singapore,56,9.48
8.222.137.192,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,9.48
47.236.144.156,2096,2096,TRUE,SIN,Asia Pacific,Singapore,47,9.47
47.74.43.95,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,120,9.47
8.210.65.1,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,39,9.47
8.219.199.220,2053,2053,TRUE,SIN,Asia Pacific,Singapore,114,9.47
8.219.222.98,80,80,FALSE,SIN,Asia Pacific,Singapore,25,9.47
8.219.5.10,443,443,TRUE,SIN,Asia Pacific,Singapore,92,9.47
8.222.187.4,2096,2096,TRUE,SIN,Asia Pacific,Singapore,85,9.47
8.218.243.95,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,57,9.46
8.222.167.147,2082,2082,FALSE,SIN,Asia Pacific,Singapore,51,9.46
8.222.244.192,80,80,FALSE,SIN,Asia Pacific,Singapore,9,9.46
47.243.70.197,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,42,9.45
8.217.239.116,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,82,9.45
8.219.174.142,2083,2083,TRUE,SIN,Asia Pacific,Singapore,96,9.45
8.219.58.64,80,80,FALSE,SIN,Asia Pacific,Singapore,13,9.45
8.222.210.182,8880,8880,FALSE,SIN,Asia Pacific,Singapore,3,9.45
8.222.244.192,2052,2052,FALSE,SIN,Asia Pacific,Singapore,30,9.45
47.236.104.11,2053,2053,TRUE,SIN,Asia Pacific,Singapore,92,9.44
47.76.49.246,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,85,9.44
8.219.206.53,2087,2087,TRUE,SIN,Asia Pacific,Singapore,117,9.44
8.219.40.255,2083,2083,TRUE,SIN,Asia Pacific,Singapore,111,9.44
8.219.40.255,2083,2083,TRUE,SIN,Asia Pacific,Singapore,60,9.44
8.222.244.192,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,9.44
47.236.87.246,2095,2095,FALSE,SIN,Asia Pacific,Singapore,29,9.43
47.242.176.237,80,80,FALSE,HKG,Asia Pacific,Hong Kong,41,9.43
47.242.59.216,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,49,9.43
8.219.5.10,8443,8443,TRUE,SIN,Asia Pacific,Singapore,146,9.43
8.222.221.86,2096,2096,TRUE,SIN,Asia Pacific,Singapore,93,9.43
8.222.237.131,2087,2087,TRUE,SIN,Asia Pacific,Singapore,27,9.43
47.236.158.158,2083,2083,TRUE,SIN,Asia Pacific,Singapore,99,9.42
8.222.221.109,2053,2053,TRUE,SIN,Asia Pacific,Singapore,95,9.42
8.222.224.17,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,9.42
8.218.149.193,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,70,9.41
8.222.237.131,2096,2096,TRUE,SIN,Asia Pacific,Singapore,66,9.41
47.242.59.216,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,63,9.4
8.222.150.197,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,9.4
8.222.211.16,443,443,TRUE,SIN,Asia Pacific,Singapore,69,9.39
47.236.10.100,2087,2087,TRUE,SIN,Asia Pacific,Singapore,106,9.38
47.236.169.164,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,9.38
8.222.180.242,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,9.38
47.236.104.11,2087,2087,TRUE,SIN,Asia Pacific,Singapore,75,9.37
47.236.180.51,2053,2053,TRUE,SIN,Asia Pacific,Singapore,158,9.37
8.219.106.15,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,9.37
8.219.117.106,443,443,TRUE,SIN,Asia Pacific,Singapore,100,9.37
8.219.210.64,8080,8080,FALSE,SIN,Asia Pacific,Singapore,29,9.37
8.219.213.112,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,9.37
47.236.10.100,2095,2095,FALSE,SIN,Asia Pacific,Singapore,27,9.36
8.219.197.111,2052,2052,FALSE,SIN,Asia Pacific,Singapore,43,9.36
8.222.175.6,443,443,TRUE,SIN,Asia Pacific,Singapore,53,9.36
47.236.123.133,2053,2053,TRUE,SIN,Asia Pacific,Singapore,148,9.35
8.219.40.255,2095,2095,FALSE,SIN,Asia Pacific,Singapore,8,9.35
47.236.104.11,8080,8080,FALSE,SIN,Asia Pacific,Singapore,38,9.34
8.219.97.179,2053,2053,TRUE,SIN,Asia Pacific,Singapore,78,9.34
8.222.183.242,2096,2096,TRUE,SIN,Asia Pacific,Singapore,103,9.34
47.236.169.164,2096,2096,TRUE,SIN,Asia Pacific,Singapore,49,9.33
47.245.114.163,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,9.33
47.76.49.246,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,58,9.33
8.218.143.10,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,50,9.33
8.219.178.101,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,9.33
8.219.215.214,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,9.33
8.219.240.160,2053,2053,TRUE,SIN,Asia Pacific,Singapore,99,9.33
8.218.146.204,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,79,9.32
8.219.201.8,80,80,FALSE,SIN,Asia Pacific,Singapore,21,9.32
8.222.162.45,2083,2083,TRUE,SIN,Asia Pacific,Singapore,55,9.31
8.222.214.13,2095,2095,FALSE,SIN,Asia Pacific,Singapore,39,9.31
47.236.144.156,2086,2086,FALSE,SIN,Asia Pacific,Singapore,23,9.3
8.222.193.208,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,9.3
8.219.193.22,8443,8443,TRUE,SIN,Asia Pacific,Singapore,80,9.29
8.219.83.201,2096,2096,TRUE,SIN,Asia Pacific,Singapore,71,9.29
8.222.249.98,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,9.29
8.219.126.240,2082,2082,FALSE,SIN,Asia Pacific,Singapore,29,9.28
8.219.238.145,2083,2083,TRUE,SIN,Asia Pacific,Singapore,149,9.28
47.236.144.48,2095,2095,FALSE,SIN,Asia Pacific,Singapore,26,9.27
47.242.202.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,54,9.27
8.219.194.170,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,9.27
8.219.196.117,2052,2052,FALSE,SIN,Asia Pacific,Singapore,12,9.27
8.222.198.105,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,9.27
8.222.236.229,2087,2087,TRUE,SIN,Asia Pacific,Singapore,111,9.27
8.222.249.98,443,443,TRUE,SIN,Asia Pacific,Singapore,91,9.27
47.236.174.206,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,9.26
47.74.7.51,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,78,9.26
8.217.159.210,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,50,9.26
8.217.239.116,80,80,FALSE,HKG,Asia Pacific,Hong Kong,38,9.26
8.218.188.129,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,67,9.26
8.219.101.72,2083,2083,TRUE,SIN,Asia Pacific,Singapore,51,9.26
8.219.174.213,443,443,TRUE,SIN,Asia Pacific,Singapore,115,9.26
8.222.140.87,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,9.26
8.219.237.250,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,9.25
47.236.146.249,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,9.24
47.236.202.91,2087,2087,TRUE,SIN,Asia Pacific,Singapore,67,9.24
47.76.77.103,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,41,9.24
8.218.142.253,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,87,9.24
8.222.184.198,80,80,FALSE,SIN,Asia Pacific,Singapore,9,9.24
8.222.210.182,2096,2096,TRUE,SIN,Asia Pacific,Singapore,82,9.24
47.245.107.174,443,443,TRUE,SIN,Asia Pacific,Singapore,63,9.23
8.210.39.96,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,105,9.23
8.219.206.180,8443,8443,TRUE,SIN,Asia Pacific,Singapore,99,9.23
8.219.72.51,2096,2096,TRUE,SIN,Asia Pacific,Singapore,147,9.23
47.236.169.164,2086,2086,FALSE,SIN,Asia Pacific,Singapore,42,9.22
8.210.119.11,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,41,9.22
8.218.18.235,80,80,FALSE,HKG,Asia Pacific,Hong Kong,40,9.22
8.219.247.203,2083,2083,TRUE,SIN,Asia Pacific,Singapore,89,9.22
8.222.134.170,8443,8443,TRUE,SIN,Asia Pacific,Singapore,81,9.22
8.222.211.16,8880,8880,FALSE,SIN,Asia Pacific,Singapore,11,9.22
47.236.169.15,8880,8880,FALSE,SIN,Asia Pacific,Singapore,42,9.21
47.236.172.95,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,9.21
47.236.87.206,2095,2095,FALSE,SIN,Asia Pacific,Singapore,48,9.21
8.219.13.143,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,9.21
8.219.141.174,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,9.21
8.219.200.145,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,9.21
8.222.164.209,2086,2086,FALSE,SIN,Asia Pacific,Singapore,51,9.21
8.222.213.221,8880,8880,FALSE,SIN,Asia Pacific,Singapore,38,9.21
47.236.254.120,2096,2096,TRUE,SIN,Asia Pacific,Singapore,70,9.2
47.242.234.127,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,57,9.2
47.76.80.72,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,44,9.2
8.217.250.5,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,69,9.2
8.218.207.169,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,35,9.2
8.218.85.128,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,41,9.2
8.219.222.8,443,443,TRUE,SIN,Asia Pacific,Singapore,127,9.2
8.219.61.52,2053,2053,TRUE,SIN,Asia Pacific,Singapore,75,9.2
8.219.51.211,8443,8443,TRUE,SIN,Asia Pacific,Singapore,113,9.19
8.222.222.64,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,9.19
47.74.46.84,80,80,FALSE,HKG,Asia Pacific,Hong Kong,175,9.18
8.219.188.162,2083,2083,TRUE,SIN,Asia Pacific,Singapore,89,9.18
8.222.202.163,2087,2087,TRUE,SIN,Asia Pacific,Singapore,57,9.18
8.218.110.180,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,94,9.17
8.222.208.83,2083,2083,TRUE,SIN,Asia Pacific,Singapore,52,9.16
8.222.209.223,2053,2053,TRUE,SIN,Asia Pacific,Singapore,55,9.16
8.222.214.13,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,9.16
8.222.222.64,2096,2096,TRUE,SIN,Asia Pacific,Singapore,85,9.16
8.219.228.186,2053,2053,TRUE,SIN,Asia Pacific,Singapore,61,9.15
8.222.208.83,2053,2053,TRUE,SIN,Asia Pacific,Singapore,60,9.15
8.222.221.90,8443,8443,TRUE,SIN,Asia Pacific,Singapore,90,9.15
47.236.164.215,80,80,FALSE,SIN,Asia Pacific,Singapore,11,9.14
47.236.166.131,8080,8080,FALSE,SIN,Asia Pacific,Singapore,23,9.13
47.242.155.183,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,52,9.13
8.218.136.25,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,36,9.13
8.219.42.72,2087,2087,TRUE,SIN,Asia Pacific,Singapore,144,9.13
8.219.77.222,2086,2086,FALSE,SIN,Asia Pacific,Singapore,6,9.13
47.236.83.239,2083,2083,TRUE,SIN,Asia Pacific,Singapore,105,9.12
8.219.228.157,2053,2053,TRUE,SIN,Asia Pacific,Singapore,175,9.12
8.222.236.229,8080,8080,FALSE,SIN,Asia Pacific,Singapore,30,9.12
47.236.254.120,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,9.11
47.242.176.237,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,57,9.11
8.219.222.8,443,443,TRUE,SIN,Asia Pacific,Singapore,147,9.11
8.222.209.223,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,9.11
8.222.210.182,2052,2052,FALSE,SIN,Asia Pacific,Singapore,12,9.11
47.242.174.27,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,84,9.1
8.217.91.121,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,58,9.1
8.219.240.160,443,443,TRUE,SIN,Asia Pacific,Singapore,134,9.1
47.236.87.246,2087,2087,TRUE,SIN,Asia Pacific,Singapore,142,9.09
8.210.3.24,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,40,9.09
8.218.201.73,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,64,9.09
8.218.207.169,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,68,9.09
8.222.237.131,2083,2083,TRUE,SIN,Asia Pacific,Singapore,140,9.09
8.217.251.62,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,61,9.08
8.219.111.147,2083,2083,TRUE,SIN,Asia Pacific,Singapore,77,9.08
8.219.126.3,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,9.08
8.219.179.34,80,80,FALSE,SIN,Asia Pacific,Singapore,43,9.08
8.219.4.122,2096,2096,TRUE,SIN,Asia Pacific,Singapore,108,9.08
8.219.77.222,80,80,FALSE,SIN,Asia Pacific,Singapore,24,9.08
8.218.105.223,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,9.07
8.218.85.128,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,69,9.07
8.219.104.242,2087,2087,TRUE,SIN,Asia Pacific,Singapore,84,9.07
8.219.145.245,80,80,FALSE,SIN,Asia Pacific,Singapore,9,9.07
8.219.178.101,2087,2087,TRUE,SIN,Asia Pacific,Singapore,67,9.07
8.222.197.251,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,9.07
8.222.249.190,2053,2053,TRUE,SIN,Asia Pacific,Singapore,25,9.07
